Gene ID	Gene Name	SRR12951211	SRR12951212	SRR12951213	SRR12951214	SRR12951215	SRR12951216	SRR12951217	SRR12951218	SRR12951219	SRR12951220	SRR12951221	SRR12951222	SRR12951223	SRR12951224	SRR12951225	SRR12951226	SRR12951227	SRR12951228	SRR12951229
ENSG00000238188	SPRING1P2	0	0	1	0	0	0	0	0	0	0	1	0	9	0	1	1	1	0	1
ENSG00000238189	ENOX1-AS2	22	0	1	1	27	0	0	0	13	0	7	13	0	3	27	3	14	70	4
ENSG00000238190	HMGB1P15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238191	CLUHP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238192	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238193	HADHBP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0
ENSG00000238194	PHACTR3-AS1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000238195	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238197	PAXBP1-AS1	44	0	98	61	100	6	191	14	51	18	46	62	84	92	63	53	35	100	44
ENSG00000238198	LRIG2-DT	195	47	328	241	159	73	5	147	194	98	230	214	165	186	278	178	216	244	78
ENSG00000238199	UBE2V2P3	4	0	0	1	1	0	0	11	0	15	0	1	2	2	2	4	0	6	0
ENSG00000238200	MGAT2P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238201	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238202	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238205	MPC1L	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
ENSG00000238207	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000238210	ETDA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	5	2	0
ENSG00000238211	POLR2LP1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238212	LINC02096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238213	TARDBPP2	1	0	0	0	0	0	0	0	0	0	0	2	8	2	2	4	0	0	2
ENSG00000238215	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0
ENSG00000238217	LINC01877	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	3	0
ENSG00000238220	NA	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238221	NA	8	0	10	0	6	2	0	0	8	14	10	20	19	4	30	12	18	22	6
ENSG00000238222	MKRN4P	2	0	0	0	0	4	0	1	3	0	0	2	0	0	1	2	1	0	2
ENSG00000238223	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
ENSG00000238224	NA	6	0	0	0	0	0	0	0	0	0	38	0	0	0	1	0	0	0	3
ENSG00000238225	CRIP1P2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238227	TMEM250	49	59	17	10	4	0	0	51	14	74	70	44	83	23	73	50	30	73	37
ENSG00000238228	OR7E7P	34	0	51	5	2	0	0	0	40	16	51	33	57	110	30	40	36	46	49
ENSG00000238230	LINC00391	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238231	NA	5	5	25	0	0	0	0	5	8	9	30	14	2	2	6	16	0	4	15
ENSG00000238232	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238235	TSPY11P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238236	MTCYBP14	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238241	CCR12P	0	0	1	1	0	0	0	1	0	0	0	1	0	1	0	1	0	0	4
ENSG00000238242	LINC02778	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238243	OR2W3	0	0	0	0	0	0	0	0	0	0	0	1	4	0	1	1	0	1	1
ENSG00000238244	GABARAPL3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238245	MYO5BP2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238246	NA	72	13	26	7	18	0	0	2	75	47	107	36	71	88	98	58	44	60	37
ENSG00000238247	RDXP3	1	1	0	2	1	0	0	2	0	2	1	0	0	0	0	0	1	2	0
ENSG00000238249	HMGN2P17	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0
ENSG00000238250	ST6GAL2-IT1	17	0	0	0	0	1	0	0	0	5	0	3	0	6	22	11	3	13	3
ENSG00000238251	NSA2P7	10	0	3	3	5	2	9	2	5	49	7	7	4	12	10	12	12	4	4
ENSG00000238254	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238256	MTND5P20	6	0	2	0	0	0	0	0	0	0	2	3	6	5	15	7	2	0	4
ENSG00000238257	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238258	NA	2	0	1	0	6	0	0	0	2	3	5	2	3	3	15	9	6	14	1
ENSG00000238259	PHF5GP	0	1	0	0	0	0	0	0	1	0	6	2	0	0	7	3	1	0	1
ENSG00000238260	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	2
ENSG00000238262	NTM-IT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238263	RPL21P88	0	0	0	0	0	0	0	0	0	0	0	1	1	0	4	0	0	0	0
ENSG00000238265	LINC00317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238266	LINC00707	6	19	102	102	0	0	0	0	6	4	17	21	6	2	14	11	4	17	8
ENSG00000238267	NA	3	0	0	0	0	14	0	0	0	0	1	1	3	10	5	0	1	0	0
ENSG00000238269	PAGE2B	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
ENSG00000238270	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238271	IFNWP19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238272	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0
ENSG00000238273	NA	897	162	134	100	279	111	4	884	97	125	391	390	446	224	296	433	297	538	394
ENSG00000238275	HOMER2P2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000238276	NA	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
ENSG00000238277	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238278	ALG1L6P	1	0	0	0	1	0	0	4	0	0	0	6	5	1	8	4	1	4	4
ENSG00000238279	NA	12	51	3	0	0	0	0	9	0	0	5	14	7	0	4	9	7	3	1
ENSG00000238280	NA	1	0	1	0	0	0	0	0	0	1	0	1	0	2	1	1	0	7	2
ENSG00000238282	NA	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0
ENSG00000238283	TBC1D3P1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238284	LINC01448	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0
ENSG00000238285	MRPL50P2	0	0	6	0	0	0	0	0	1	4	0	0	0	14	2	3	0	0	0
ENSG00000238286	SLC35E1P1	0	0	0	0	0	0	0	0	0	0	1	8	4	0	16	8	5	1	1
ENSG00000238287	NA	10	22	18	0	5	0	0	0	5	7	20	4	3	5	20	3	11	9	10
ENSG00000238288	MTND3P23	8	0	7	14	0	0	0	0	11	5	14	22	8	10	20	14	13	10	6
ENSG00000238290	NA	4	0	0	0	0	0	1	0	1	0	1	3	0	7	14	5	2	9	1
ENSG00000238291	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2
ENSG00000238295	NA	3	7	4	0	0	0	0	0	7	0	6	1	6	8	14	12	5	8	5
ENSG00000238297	U3	1	27	4	0	0	0	0	0	4	7	0	4	1	1	10	0	1	2	9
ENSG00000238300	SNORD121B	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	1	1	3
ENSG00000238302	RNU7-120P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238304	RNU7-50P	0	0	0	4	1	18	0	3	1	1	6	0	4	2	0	0	4	2	0
ENSG00000238311	SNORD13E	46	5	1	39	31	74	35	3	13	42	40	29	19	14	12	11	9	62	21
ENSG00000238316	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238317	SNORD11	13	5	0	86	7	0	3	64	2	10	22	15	27	5	29	18	17	46	6
ENSG00000238324	RN7SKP198	4	0	0	0	0	0	0	18	0	0	2	5	12	10	19	11	21	1	1
ENSG00000238326	NA	0	0	0	2	0	0	0	0	0	0	1	0	0	0	1	1	1	0	0
ENSG00000238344	SNORD126	1	1	1	0	2	0	0	0	3	0	3	6	2	1	5	7	0	1	2
ENSG00000238357	RNU7-148P	1	0	0	0	0	0	0	6	0	4	0	7	0	0	1	6	4	1	3
ENSG00000238358	NA	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	1	0	0
ENSG00000238363	SNORA13	7	4	0	2	0	2	0	9	0	0	0	2	1	2	3	1	0	1	7
ENSG00000238364	RNU7-140P	1	0	2	0	0	0	0	0	0	1	2	5	2	5	5	4	0	2	4
ENSG00000238365	RNU7-57P	3	6	0	1	20	0	0	2	0	2	0	1	4	0	0	0	0	1	0
ENSG00000238366	Y_RNA	2	0	0	0	0	0	0	0	0	1	0	2	1	0	1	0	0	0	0
ENSG00000238367	MIR2113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238370	RNU7-103P	0	0	19	0	0	0	0	0	0	1	3	0	0	1	0	1	0	0	4
ENSG00000238371	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238372	NA	0	0	0	0	0	0	0	0	0	16	0	0	0	2	4	0	1	1	1
ENSG00000238374	RNU7-180P	0	0	0	0	0	0	0	0	0	0	2	0	1	3	0	0	0	0	1
ENSG00000238379	RNA5SP103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238380	RNU7-165P	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238382	RNU6-1211P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238386	RNU7-48P	3	68	1	9	10	4	52	4	28	21	12	4	15	10	11	11	4	5	2
ENSG00000238387	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238390	NA	8	0	0	0	0	0	0	0	14	0	7	9	9	4	4	3	0	13	3
ENSG00000238391	RNA5SP233	6	0	9	1	2	6	11	1	1	4	23	4	3	2	8	3	8	28	6
ENSG00000238399	MIR2053	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	1
ENSG00000238405	RNA5SP311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238406	RNU7-171P	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0
ENSG00000238410	NA	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0
ENSG00000238417	RNU7-63P	0	0	0	0	0	0	0	0	2	1	2	4	2	1	0	7	2	1	2
ENSG00000238419	RNU7-186P	1	0	0	0	0	0	0	2	0	0	3	0	0	0	0	0	0	4	0
ENSG00000238420	RNU6-437P	1	10	39	10	0	0	0	0	1	3	2	1	1	1	2	1	1	6	1
ENSG00000238423	SNORD42B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000238426	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000238427	RNU7-136P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238431	RNU7-157P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238440	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0
ENSG00000238441	RNU7-130P	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	2
ENSG00000238443	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238444	RNU6-893P	1	0	5	0	0	0	0	0	2	1	0	0	0	2	0	1	6	0	0
ENSG00000238446	RNU7-38P	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000238447	RNU7-134P	4	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	3
ENSG00000238452	RNU7-144P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238456	RNU6-1014P	0	0	0	0	0	0	0	0	0	0	0	0	1	0	2	2	0	2	2
ENSG00000238457	RNU7-169P	0	0	2	0	0	0	0	0	0	1	0	1	0	1	2	1	0	2	0
ENSG00000238468	RNU7-14P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1
ENSG00000238478	RNU6-498P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238482	RNU6-1208P	7	0	21	7	31	0	0	1	0	14	12	16	12	1	6	4	3	9	2
ENSG00000238485	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000238489	RNU6-749P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238490	Y_RNA	0	0	1	1	0	0	0	6	9	2	1	1	3	2	0	0	1	0	0
ENSG00000238493	RNU6-221P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000238498	SNORD13P1	3	0	0	0	0	0	0	0	0	0	1	1	2	10	3	2	0	2	3
ENSG00000238500	RNU7-87P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1
ENSG00000238503	SNORD18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238509	RNU6-104P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238516	Y_RNA	9	0	3	3	0	0	0	1	9	34	18	16	25	21	12	16	9	21	26
ENSG00000238517	MIR1270	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000238519	U8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238523	RNU7-107P	0	0	1	0	0	0	0	0	0	3	0	0	4	1	2	1	0	0	0
ENSG00000238529	RNU6-599P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238531	SNORD105B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238540	RNU7-93P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238542	RNU7-104P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238551	RNU6-1193P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238554	RNU1-88P	0	0	0	0	3	1	4	1	1	0	0	0	0	0	1	0	0	1	0
ENSG00000238558	RNU7-21P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238560	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238561	RNU6ATAC28P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238562	RNU7-159P	3	0	1	0	1	0	0	4	0	0	0	1	0	0	2	0	3	0	10
ENSG00000238570	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238575	NA	0	0	0	0	1	0	0	0	0	4	1	2	1	0	6	4	1	0	1
ENSG00000238578	SNORD4A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238584	RNU7-167P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238585	Y_RNA	0	0	4	0	0	0	0	0	0	0	1	2	0	3	1	2	2	0	0
ENSG00000238590	RNU7-54P	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238594	NA	7	0	0	0	0	0	0	0	1	2	7	19	29	6	9	7	1	4	5
ENSG00000238597	SNORD4B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238606	RNU7-7P	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0
ENSG00000238609	RNU7-94P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238610	RNU7-26P	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	4	0
ENSG00000238616	RNU6-300P	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
ENSG00000238619	RNU6-775P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238622	SNORD97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238627	RNA5SP489	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238628	NA	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0
ENSG00000238632	RNU7-126P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238645	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	0
ENSG00000238649	SNORD42A	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238650	SNORD54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238653	RNU7-62P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238658	RNU6-625P	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	2	0	0	1
ENSG00000238669	RNU6-333P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238680	RNU6-1037P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238685	NA	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	2	1	0
ENSG00000238694	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238697	RNU6-261P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238698	RNU7-147P	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	2
ENSG00000238704	RNU7-97P	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0
ENSG00000238705	MIR1976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238707	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238709	RNU7-56P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238711	RNY4P25	10	1	39	20	1	0	37	0	3	0	2	15	21	7	10	6	6	11	3
ENSG00000238713	Y_RNA	16	26	15	19	173	0	0	7	8	24	6	9	7	8	15	9	6	2	10
ENSG00000238719	RNU7-96P	4	0	0	0	0	0	0	0	11	5	8	7	4	0	2	9	3	1	5
ENSG00000238721	RNU7-194P	5	0	0	0	0	0	0	0	0	0	0	1	0	0	5	1	2	0	0
ENSG00000238723	Y_RNA	6	0	0	0	0	0	0	0	1	1	1	6	2	12	8	6	0	0	4
ENSG00000238724	NA	29	2	0	0	0	0	1199	37	93	29	74	130	69	10	91	138	35	86	56
ENSG00000238728	MIR1972-1	20	2	1	10	2	0	0	0	5	5	6	7	37	15	15	10	10	12	6
ENSG00000238730	RNU7-164P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238731	RNU7-90P	0	0	0	0	0	0	0	0	0	0	0	2	0	0	3	1	2	1	1
ENSG00000238735	RNU7-113P	6	0	0	0	0	0	0	0	0	0	3	3	4	3	5	3	0	5	0
ENSG00000238741	SCARNA7	88	79	85	141	219	21	80	207	198	114	129	135	122	104	142	76	42	70	30
ENSG00000238745	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
ENSG00000238749	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238750	RNU7-27P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238754	SCARNA18B	1	0	0	0	0	0	0	0	0	0	0	2	5	4	8	2	0	4	0
ENSG00000238755	LINC02006	10	0	6	0	0	0	0	0	1	4	4	4	10	8	7	3	5	2	5
ENSG00000238759	RNU7-155P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238761	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238764	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238765	RNA5SP57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238777	RNU7-141P	0	75	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
ENSG00000238778	RNU7-80P	5	0	0	0	0	0	0	0	1	0	5	5	7	7	6	4	3	1	0
ENSG00000238782	RNU7-9P	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238783	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238785	RNU7-92P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238788	RNU7-182P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238789	RNU7-152P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238793	SNORD124	0	0	0	0	0	0	0	31	0	0	0	0	0	1	0	0	0	0	0
ENSG00000238795	SCARNA12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238797	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238804	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238808	RNU7-102P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238812	RNU7-127P	1	13	0	2	2	0	0	0	18	3	7	8	9	3	10	9	7	4	2
ENSG00000238813	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0
ENSG00000238819	NA	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0
ENSG00000238825	RNVU1-2	1	0	0	1	0	0	1	1	0	0	0	1	0	0	0	0	0	0	0
ENSG00000238829	RNU7-45P	15	0	2	3	0	0	0	4	2	2	7	19	11	8	15	8	9	12	3
ENSG00000238830	RNU7-46P	3	0	0	0	0	0	0	0	0	0	7	8	3	6	5	3	1	2	4
ENSG00000238832	NA	1	3	9	13	263	0	0	0	0	2	1	2	2	1	9	9	11	4	2
ENSG00000238833	RNU1-131P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238835	SCARNA18	7	0	0	9	0	12	0	1	3	18	11	9	16	4	9	9	10	7	2
ENSG00000238837	LINC02031	0	0	0	0	0	0	0	0	0	0	1	0	4	0	1	1	0	0	0
ENSG00000238840	U8	2	0	7	10	11	0	0	0	5	3	5	4	4	8	4	6	6	2	6
ENSG00000238842	RNU7-106P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238845	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
ENSG00000238854	NA	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0
ENSG00000238862	SNORD19B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238875	RN7SKP210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238880	RNU7-59P	2	24	11	0	9	0	0	0	1	6	0	4	6	0	8	3	10	3	5
ENSG00000238882	RNU6-329P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238884	RNU7-85P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238886	SNORD121A	2	1	2	1	0	0	0	0	0	8	6	2	4	0	6	2	0	0	1
ENSG00000238898	RNU1-80P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238901	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238902	NA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238904	RNU7-34P	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	2	1
ENSG00000238906	NA	1	0	0	0	0	0	0	0	8	4	3	0	6	0	1	1	8	0	0
ENSG00000238908	RNA5SP484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0
ENSG00000238912	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238913	RNU7-196P	2	0	0	1	1	0	0	0	2	0	2	0	1	7	1	0	1	0	0
ENSG00000238917	SNORD10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238923	RNU7-1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238924	RNU7-82P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238926	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ENSG00000238933	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000238934	NA	6	2	0	0	0	0	0	0	4	1	5	1	2	12	8	9	1	4	5
ENSG00000238936	SNORD65B	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238941	RNU6-953P	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0
ENSG00000238942	SNORD2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238943	Y_RNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238949	RNU7-66P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238950	RNU7-173P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238959	RNU7-19P	1	1	1	0	0	0	0	0	1	0	1	0	0	1	0	1	0	0	1
ENSG00000238961	SNORA47	1	3	5	8	1	3	0	0	0	1	3	3	0	0	0	1	0	2	0
ENSG00000238962	RNU7-176P	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSG00000238963	U8	1	41	1	0	0	0	0	0	5	4	3	8	3	0	14	8	3	5	9
ENSG00000238964	RNU7-125P	0	0	0	0	0	0	0	0	0	0	1	0	2	0	1	0	1	1	0
